day,label,size,width,height,filename,filename_gfp,filename_ph,x1,y1,x2,y2,ori_x1,ori_y1,ori_x2,ori_y2,clip_x1,clip_y1,clip_x2,clip_y2,batch,bbox_idx,image_id
6,paraclone16,1344,54,47,1635562899_065873.png,1635562899_065873_gfp.png,1635562899_065873_ph.png,924,568,978,615,7474,568,7528,615,6550,0,7894,1344,8,4926,2181
6,paraclone22,1344,51,49,1635562899_065873.png,1635562899_065873_gfp.png,1635562899_065873_ph.png,739,161,790,210,7289,161,7340,210,6550,0,7894,1344,8,4927,2181
6,paraclone16,1344,54,47,1635562901_073569.png,1635562901_073569_gfp.png,1635562901_073569_ph.png,326,149,380,196,7474,568,7528,615,7148,419,8492,1763,8,4928,2182
6,paraclone16,1344,54,47,1635562903_16661.png,1635562903_16661_gfp.png,1635562903_16661_ph.png,397,568,451,615,7474,568,7528,615,7077,0,8421,1344,8,4929,2183
6,paraclone22,1344,51,49,1635562903_16661.png,1635562903_16661_gfp.png,1635562903_16661_ph.png,212,161,263,210,7289,161,7340,210,7077,0,8421,1344,8,4930,2183
6,paraclone16,1344,54,47,1635562905_100925.png,1635562905_100925_gfp.png,1635562905_100925_ph.png,145,186,199,233,7474,568,7528,615,7329,382,8673,1726,8,4931,2184
6,paraclone16,1344,54,47,1635562907_032494.png,1635562907_032494_gfp.png,1635562907_032494_ph.png,723,547,777,594,7474,568,7528,615,6751,21,8095,1365,8,4932,2185
6,paraclone22,1344,51,49,1635562907_032494.png,1635562907_032494_gfp.png,1635562907_032494_ph.png,538,140,589,189,7289,161,7340,210,6751,21,8095,1365,8,4933,2185
6,paraclone16,1344,54,47,1635562908_9583948.png,1635562908_9583948_gfp.png,1635562908_9583948_ph.png,240,260,294,307,7474,568,7528,615,7234,308,8578,1652,8,4934,2186
6,paraclone16,1344,54,47,1635562910_893763.png,1635562910_893763_gfp.png,1635562910_893763_ph.png,756,568,810,615,7474,568,7528,615,6718,0,8062,1344,8,4935,2187
6,paraclone22,1344,51,49,1635562910_893763.png,1635562910_893763_gfp.png,1635562910_893763_ph.png,571,161,622,210,7289,161,7340,210,6718,0,8062,1344,8,4936,2187
6,paraclone16,1344,54,47,1635562912_80378.png,1635562912_80378_gfp.png,1635562912_80378_ph.png,996,568,1050,615,7474,568,7528,615,6478,0,7822,1344,8,4937,2188
6,paraclone22,1344,51,49,1635562912_80378.png,1635562912_80378_gfp.png,1635562912_80378_ph.png,811,161,862,210,7289,161,7340,210,6478,0,7822,1344,8,4938,2188
6,paraclone12,1344,66,75,1635562914_7155452.png,1635562914_7155452_gfp.png,1635562914_7155452_ph.png,231,985,297,1060,6423,1265,6489,1340,6192,280,7536,1624,8,4939,2189
6,paraclone16,1344,54,47,1635562914_7155452.png,1635562914_7155452_gfp.png,1635562914_7155452_ph.png,1282,288,1336,335,7474,568,7528,615,6192,280,7536,1624,8,4940,2189
6,paraclone17,1344,127,30,1635562916_636873.png,1635562916_636873_gfp.png,1635562916_636873_ph.png,1017,0,1144,30,9966,0,10093,30,8949,0,10293,1344,8,4941,2190
6,paraclone17,1344,127,30,1635562918_5892951.png,1635562918_5892951_gfp.png,1635562918_5892951_ph.png,972,0,1099,30,9966,0,10093,30,8994,0,10338,1344,8,4942,2191
6,paraclone17,1344,127,30,1635562920_598866.png,1635562920_598866_gfp.png,1635562920_598866_ph.png,603,0,730,30,9966,0,10093,30,9363,0,10707,1344,8,4943,2192
6,paraclone17,1344,127,30,1635562922_521696.png,1635562922_521696_gfp.png,1635562922_521696_ph.png,900,0,1027,30,9966,0,10093,30,9066,0,10410,1344,8,4944,2193
6,paraclone17,1344,127,30,1635562924_4375281.png,1635562924_4375281_gfp.png,1635562924_4375281_ph.png,1132,0,1259,30,9966,0,10093,30,8834,0,10178,1344,8,4945,2194
6,paraclone17,1344,127,30,1635562926_352471.png,1635562926_352471_gfp.png,1635562926_352471_ph.png,956,0,1083,30,9966,0,10093,30,9010,0,10354,1344,8,4946,2195
6,paraclone17,1344,127,30,1635562928_265823.png,1635562928_265823_gfp.png,1635562928_265823_ph.png,735,0,862,30,9966,0,10093,30,9231,0,10575,1344,8,4947,2196
6,paraclone17,1344,127,30,1635562930_191494.png,1635562930_191494_gfp.png,1635562930_191494_ph.png,1084,0,1211,30,9966,0,10093,30,8882,0,10226,1344,8,4948,2197
6,paraclone17,1344,127,30,1635562932_1074739.png,1635562932_1074739_gfp.png,1635562932_1074739_ph.png,1178,0,1305,30,9966,0,10093,30,8788,0,10132,1344,8,4949,2198
6,paraclone17,1344,127,30,1635562934_022912.png,1635562934_022912_gfp.png,1635562934_022912_ph.png,1020,0,1147,30,9966,0,10093,30,8946,0,10290,1344,8,4950,2199
6,paraclone20,1344,67,73,1635562935_941644.png,1635562935_941644_gfp.png,1635562935_941644_ph.png,663,244,730,317,5972,4440,6039,4513,5309,4196,6653,5540,8,4951,2200
6,paraclone20,1344,67,73,1635562937_931892.png,1635562937_931892_gfp.png,1635562937_931892_ph.png,184,827,251,900,5972,4440,6039,4513,5788,3613,7132,4957,8,4952,2201
6,paraclone25,1344,67,81,1635562937_931892.png,1635562937_931892_gfp.png,1635562937_931892_ph.png,559,60,626,141,6347,3673,6414,3754,5788,3613,7132,4957,8,4953,2201
6,paraclone20,1344,67,73,1635562940_100673.png,1635562940_100673_gfp.png,1635562940_100673_ph.png,930,1024,997,1097,5972,4440,6039,4513,5042,3416,6386,4760,8,4954,2202
6,paraclone20,1344,67,73,1635562942_1930041.png,1635562942_1930041_gfp.png,1635562942_1930041_ph.png,105,25,172,98,5972,4440,6039,4513,5867,4415,7211,5759,8,4955,2203
6,paraclone20,1344,67,73,1635562944_2301152.png,1635562944_2301152_gfp.png,1635562944_2301152_ph.png,702,23,769,96,5972,4440,6039,4513,5270,4417,6614,5761,8,4956,2204
6,paraclone20,1344,67,73,1635562946_1470358.png,1635562946_1470358_gfp.png,1635562946_1470358_ph.png,956,919,1023,992,5972,4440,6039,4513,5016,3521,6360,4865,8,4957,2205
6,paraclone20,1344,67,73,1635562948_137383.png,1635562948_137383_gfp.png,1635562948_137383_ph.png,693,262,760,335,5972,4440,6039,4513,5279,4178,6623,5522,8,4958,2206
6,paraclone20,1344,67,73,1635562950_1032178.png,1635562950_1032178_gfp.png,1635562950_1032178_ph.png,412,389,479,462,5972,4440,6039,4513,5560,4051,6904,5395,8,4959,2207
6,paraclone20,1344,67,73,1635562952_041127.png,1635562952_041127_gfp.png,1635562952_041127_ph.png,68,511,135,584,5972,4440,6039,4513,5904,3929,7248,5273,8,4960,2208
6,holoclone1,1344,198,169,1635562954_017056.png,1635562954_017056_gfp.png,1635562954_017056_ph.png,109,940,307,1109,4954,4556,5152,4725,4845,3616,6189,4960,8,4961,2209
6,paraclone20,1344,67,73,1635562954_017056.png,1635562954_017056_gfp.png,1635562954_017056_ph.png,1127,824,1194,897,5972,4440,6039,4513,4845,3616,6189,4960,8,4962,2209
6,holoclone3,1344,323,262,1635562955_9565592.png,1635562955_9565592_gfp.png,1635562955_9565592_ph.png,521,642,844,904,9273,7832,9596,8094,8752,7190,10096,8534,8,4963,2210
6,paraclone21,1344,100,144,1635562955_9565592.png,1635562955_9565592_gfp.png,1635562955_9565592_ph.png,1236,329,1336,473,9988,7519,10088,7663,8752,7190,10096,8534,8,4964,2210
6,holoclone3,1344,323,262,1635562957_887408.png,1635562957_887408_gfp.png,1635562957_887408_ph.png,428,1032,751,1294,9273,7832,9596,8094,8845,6800,10189,8144,8,4965,2211
6,paraclone21,1344,100,144,1635562957_887408.png,1635562957_887408_gfp.png,1635562957_887408_ph.png,1143,719,1243,863,9988,7519,10088,7663,8845,6800,10189,8144,8,4966,2211
6,paraclone14,1344,97,107,1635562959_813038.png,1635562959_813038_gfp.png,1635562959_813038_ph.png,18,17,115,124,8836,6542,8933,6649,8818,6525,10162,7869,8,4967,2212
6,paraclone21,1344,100,144,1635562959_813038.png,1635562959_813038_gfp.png,1635562959_813038_ph.png,1170,994,1270,1138,9988,7519,10088,7663,8818,6525,10162,7869,8,4968,2212
6,paraclone26,1344,44,47,1635562959_813038.png,1635562959_813038_gfp.png,1635562959_813038_ph.png,906,108,950,155,9724,6633,9768,6680,8818,6525,10162,7869,8,4969,2212
6,paraclone21,1344,100,144,1635562961_734831.png,1635562961_734831_gfp.png,1635562961_734831_ph.png,611,498,711,642,9988,7519,10088,7663,9377,7021,10721,8365,8,4970,2213
6,holoclone3,1344,323,262,1635562963_6519501.png,1635562963_6519501_gfp.png,1635562963_6519501_ph.png,433,954,756,1216,9273,7832,9596,8094,8840,6878,10184,8222,8,4971,2214
6,paraclone21,1344,100,144,1635562963_6519501.png,1635562963_6519501_gfp.png,1635562963_6519501_ph.png,1148,641,1248,785,9988,7519,10088,7663,8840,6878,10184,8222,8,4972,2214
6,holoclone3,1344,323,262,1635562965_618486.png,1635562965_618486_gfp.png,1635562965_618486_ph.png,244,1063,567,1325,9273,7832,9596,8094,9029,6769,10373,8113,8,4973,2215
6,paraclone21,1344,100,144,1635562965_618486.png,1635562965_618486_gfp.png,1635562965_618486_ph.png,959,750,1059,894,9988,7519,10088,7663,9029,6769,10373,8113,8,4974,2215
6,paraclone21,1344,100,144,1635562967_539403.png,1635562967_539403_gfp.png,1635562967_539403_ph.png,945,1183,1045,1327,9988,7519,10088,7663,9043,6336,10387,7680,8,4975,2216
6,paraclone26,1344,44,47,1635562967_539403.png,1635562967_539403_gfp.png,1635562967_539403_ph.png,681,297,725,344,9724,6633,9768,6680,9043,6336,10387,7680,8,4976,2216
6,paraclone27,1344,84,80,1635562967_539403.png,1635562967_539403_gfp.png,1635562967_539403_ph.png,972,167,1056,247,10015,6503,10099,6583,9043,6336,10387,7680,8,4977,2216
6,holoclone3,1344,323,262,1635562969_481367.png,1635562969_481367_gfp.png,1635562969_481367_ph.png,38,377,361,639,9273,7832,9596,8094,9235,7455,10579,8799,8,4978,2217
6,paraclone21,1344,100,144,1635562969_481367.png,1635562969_481367_gfp.png,1635562969_481367_ph.png,753,64,853,208,9988,7519,10088,7663,9235,7455,10579,8799,8,4979,2217
6,holoclone3,1344,323,262,1635562971_4002151.png,1635562971_4002151_gfp.png,1635562971_4002151_ph.png,254,350,577,612,9273,7832,9596,8094,9019,7482,10363,8826,8,4980,2218
6,paraclone21,1344,100,144,1635562971_4002151.png,1635562971_4002151_gfp.png,1635562971_4002151_ph.png,969,37,1069,181,9988,7519,10088,7663,9019,7482,10363,8826,8,4981,2218
6,paraclone21,1344,100,144,1635562973_398298.png,1635562973_398298_gfp.png,1635562973_398298_ph.png,998,865,1098,1009,9988,7519,10088,7663,8990,6654,10334,7998,8,4982,2219
6,paraclone12,1344,66,75,1635562975_390965.png,1635562975_390965_gfp.png,1635562975_390965_ph.png,314,1191,380,1266,6423,1265,6489,1340,6109,74,7453,1418,8,4983,2220
6,paraclone22,1344,51,49,1635562975_390965.png,1635562975_390965_gfp.png,1635562975_390965_ph.png,1180,87,1231,136,7289,161,7340,210,6109,74,7453,1418,8,4984,2220
6,paraclone23,1344,67,57,1635562975_390965.png,1635562975_390965_gfp.png,1635562975_390965_ph.png,51,342,118,399,6160,416,6227,473,6109,74,7453,1418,8,4985,2220
6,paraclone16,1344,54,47,1635562977_35216.png,1635562977_35216_gfp.png,1635562977_35216_ph.png,353,568,407,615,7474,568,7528,615,7121,0,8465,1344,8,4986,2221
6,paraclone22,1344,51,49,1635562977_35216.png,1635562977_35216_gfp.png,1635562977_35216_ph.png,168,161,219,210,7289,161,7340,210,7121,0,8465,1344,8,4987,2221
6,paraclone16,1344,54,47,1635562979_294351.png,1635562979_294351_gfp.png,1635562979_294351_ph.png,365,568,419,615,7474,568,7528,615,7109,0,8453,1344,8,4988,2222
6,paraclone22,1344,51,49,1635562979_294351.png,1635562979_294351_gfp.png,1635562979_294351_ph.png,180,161,231,210,7289,161,7340,210,7109,0,8453,1344,8,4989,2222
6,paraclone16,1344,54,47,1635562981_2370849.png,1635562981_2370849_gfp.png,1635562981_2370849_ph.png,741,568,795,615,7474,568,7528,615,6733,0,8077,1344,8,4990,2223
6,paraclone22,1344,51,49,1635562981_2370849.png,1635562981_2370849_gfp.png,1635562981_2370849_ph.png,556,161,607,210,7289,161,7340,210,6733,0,8077,1344,8,4991,2223
6,paraclone16,1344,54,47,1635562983_1682198.png,1635562983_1682198_gfp.png,1635562983_1682198_ph.png,293,568,347,615,7474,568,7528,615,7181,0,8525,1344,8,4992,2224
6,paraclone22,1344,51,49,1635562983_1682198.png,1635562983_1682198_gfp.png,1635562983_1682198_ph.png,108,161,159,210,7289,161,7340,210,7181,0,8525,1344,8,4993,2224
6,paraclone16,1344,54,47,1635562985_1111.png,1635562985_1111_gfp.png,1635562985_1111_ph.png,995,568,1049,615,7474,568,7528,615,6479,0,7823,1344,8,4994,2225
6,paraclone22,1344,51,49,1635562985_1111.png,1635562985_1111_gfp.png,1635562985_1111_ph.png,810,161,861,210,7289,161,7340,210,6479,0,7823,1344,8,4995,2225
6,paraclone16,1344,54,47,1635562987_184172.png,1635562987_184172_gfp.png,1635562987_184172_ph.png,649,483,703,530,7474,568,7528,615,6825,85,8169,1429,8,4996,2226
6,paraclone22,1344,51,49,1635562987_184172.png,1635562987_184172_gfp.png,1635562987_184172_ph.png,464,76,515,125,7289,161,7340,210,6825,85,8169,1429,8,4997,2226
6,paraclone16,1344,54,47,1635562989_148403.png,1635562989_148403_gfp.png,1635562989_148403_ph.png,972,568,1026,615,7474,568,7528,615,6502,0,7846,1344,8,4998,2227
6,paraclone22,1344,51,49,1635562989_148403.png,1635562989_148403_gfp.png,1635562989_148403_ph.png,787,161,838,210,7289,161,7340,210,6502,0,7846,1344,8,4999,2227
6,paraclone16,1344,54,47,1635562991_073078.png,1635562991_073078_gfp.png,1635562991_073078_ph.png,304,568,358,615,7474,568,7528,615,7170,0,8514,1344,8,5000,2228
6,paraclone22,1344,51,49,1635562991_073078.png,1635562991_073078_gfp.png,1635562991_073078_ph.png,119,161,170,210,7289,161,7340,210,7170,0,8514,1344,8,5001,2228
6,paraclone16,1344,54,47,1635562993_015776.png,1635562993_015776_gfp.png,1635562993_015776_ph.png,854,519,908,566,7474,568,7528,615,6620,49,7964,1393,8,5002,2229
6,paraclone22,1344,51,49,1635562993_015776.png,1635562993_015776_gfp.png,1635562993_015776_ph.png,669,112,720,161,7289,161,7340,210,6620,49,7964,1393,8,5003,2229
6,paraclone23,1344,67,57,1635562994_940492.png,1635562994_940492_gfp.png,1635562994_940492_ph.png,1090,416,1157,473,6160,416,6227,473,5070,0,6414,1344,8,5004,2230
6,paraclone11,1344,112,90,1635562996_853237.png,1635562996_853237_gfp.png,1635562996_853237_ph.png,167,1135,279,1225,6041,1474,6153,1564,5874,339,7218,1683,8,5005,2231
6,paraclone12,1344,66,75,1635562996_853237.png,1635562996_853237_gfp.png,1635562996_853237_ph.png,549,926,615,1001,6423,1265,6489,1340,5874,339,7218,1683,8,5006,2231
6,paraclone23,1344,67,57,1635562996_853237.png,1635562996_853237_gfp.png,1635562996_853237_ph.png,286,77,353,134,6160,416,6227,473,5874,339,7218,1683,8,5007,2231
6,paraclone12,1344,66,75,1635562998_76835.png,1635562998_76835_gfp.png,1635562998_76835_ph.png,664,1265,730,1340,6423,1265,6489,1340,5759,0,7103,1344,8,5008,2232
6,paraclone23,1344,67,57,1635562998_76835.png,1635562998_76835_gfp.png,1635562998_76835_ph.png,401,416,468,473,6160,416,6227,473,5759,0,7103,1344,8,5009,2232
6,paraclone12,1344,66,75,1635563000_685436.png,1635563000_685436_gfp.png,1635563000_685436_ph.png,1174,1265,1240,1340,6423,1265,6489,1340,5249,0,6593,1344,8,5010,2233
6,paraclone23,1344,67,57,1635563000_685436.png,1635563000_685436_gfp.png,1635563000_685436_ph.png,911,416,978,473,6160,416,6227,473,5249,0,6593,1344,8,5011,2233
6,paraclone12,1344,66,75,1635563002_601608.png,1635563002_601608_gfp.png,1635563002_601608_ph.png,392,1265,458,1340,6423,1265,6489,1340,6031,0,7375,1344,8,5012,2234
6,paraclone22,1344,51,49,1635563002_601608.png,1635563002_601608_gfp.png,1635563002_601608_ph.png,1258,161,1309,210,7289,161,7340,210,6031,0,7375,1344,8,5013,2234
6,paraclone23,1344,67,57,1635563002_601608.png,1635563002_601608_gfp.png,1635563002_601608_ph.png,129,416,196,473,6160,416,6227,473,6031,0,7375,1344,8,5014,2234
6,paraclone12,1344,66,75,1635563004_516644.png,1635563004_516644_gfp.png,1635563004_516644_ph.png,893,1265,959,1340,6423,1265,6489,1340,5530,0,6874,1344,8,5015,2235
6,paraclone23,1344,67,57,1635563004_516644.png,1635563004_516644_gfp.png,1635563004_516644_ph.png,630,416,697,473,6160,416,6227,473,5530,0,6874,1344,8,5016,2235
6,paraclone12,1344,66,75,1635563006_440165.png,1635563006_440165_gfp.png,1635563006_440165_ph.png,1173,1265,1239,1340,6423,1265,6489,1340,5250,0,6594,1344,8,5017,2236
6,paraclone23,1344,67,57,1635563006_440165.png,1635563006_440165_gfp.png,1635563006_440165_ph.png,910,416,977,473,6160,416,6227,473,5250,0,6594,1344,8,5018,2236
6,paraclone12,1344,66,75,1635563008_3767538.png,1635563008_3767538_gfp.png,1635563008_3767538_ph.png,422,1076,488,1151,6423,1265,6489,1340,6001,189,7345,1533,8,5019,2237
6,paraclone23,1344,67,57,1635563008_3767538.png,1635563008_3767538_gfp.png,1635563008_3767538_ph.png,159,227,226,284,6160,416,6227,473,6001,189,7345,1533,8,5020,2237
6,paraclone12,1344,66,75,1635563010_3035352.png,1635563010_3035352_gfp.png,1635563010_3035352_ph.png,359,1265,425,1340,6423,1265,6489,1340,6064,0,7408,1344,8,5021,2238
6,paraclone22,1344,51,49,1635563010_3035352.png,1635563010_3035352_gfp.png,1635563010_3035352_ph.png,1225,161,1276,210,7289,161,7340,210,6064,0,7408,1344,8,5022,2238
6,paraclone23,1344,67,57,1635563010_3035352.png,1635563010_3035352_gfp.png,1635563010_3035352_ph.png,96,416,163,473,6160,416,6227,473,6064,0,7408,1344,8,5023,2238
6,paraclone11,1344,112,90,1635563012_218858.png,1635563012_218858_gfp.png,1635563012_218858_ph.png,296,1153,408,1243,6041,1474,6153,1564,5745,321,7089,1665,8,5024,2239
6,paraclone12,1344,66,75,1635563012_218858.png,1635563012_218858_gfp.png,1635563012_218858_ph.png,678,944,744,1019,6423,1265,6489,1340,5745,321,7089,1665,8,5025,2239
6,paraclone23,1344,67,57,1635563012_218858.png,1635563012_218858_gfp.png,1635563012_218858_ph.png,415,95,482,152,6160,416,6227,473,5745,321,7089,1665,8,5026,2239
6,paraclone24,1344,68,66,1635563014_147369.png,1635563014_147369_gfp.png,1635563014_147369_ph.png,172,8,240,74,5360,3006,5428,3072,5188,2998,6532,4342,8,5027,2240
6,paraclone25,1344,67,81,1635563014_147369.png,1635563014_147369_gfp.png,1635563014_147369_ph.png,1159,675,1226,756,6347,3673,6414,3754,5188,2998,6532,4342,8,5028,2240
6,paraclone24,1344,68,66,1635563016_066794.png,1635563016_066794_gfp.png,1635563016_066794_ph.png,95,411,163,477,5360,3006,5428,3072,5265,2595,6609,3939,8,5029,2241
6,paraclone25,1344,67,81,1635563016_066794.png,1635563016_066794_gfp.png,1635563016_066794_ph.png,1082,1078,1149,1159,6347,3673,6414,3754,5265,2595,6609,3939,8,5030,2241
6,paraclone24,1344,68,66,1635563017_98103.png,1635563017_98103_gfp.png,1635563017_98103_ph.png,374,1150,442,1216,5360,3006,5428,3072,4986,1856,6330,3200,8,5031,2242
6,paraclone24,1344,68,66,1635563019_939096.png,1635563019_939096_gfp.png,1635563019_939096_ph.png,473,864,541,930,5360,3006,5428,3072,4887,2142,6231,3486,8,5032,2243
6,paraclone24,1344,68,66,1635563021_86241.png,1635563021_86241_gfp.png,1635563021_86241_ph.png,14,677,82,743,5360,3006,5428,3072,5346,2329,6690,3673,8,5033,2244
6,paraclone24,1344,68,66,1635563024_010889.png,1635563024_010889_gfp.png,1635563024_010889_ph.png,674,718,742,784,5360,3006,5428,3072,4686,2288,6030,3632,8,5034,2245
6,paraclone2,1344,45,45,1635563025_983518.png,1635563025_983518_gfp.png,1635563025_983518_ph.png,193,245,238,290,4511,2402,4556,2447,4318,2157,5662,3501,8,5035,2246
6,paraclone24,1344,68,66,1635563025_983518.png,1635563025_983518_gfp.png,1635563025_983518_ph.png,1042,849,1110,915,5360,3006,5428,3072,4318,2157,5662,3501,8,5036,2246
6,paraclone24,1344,68,66,1635563027_9091609.png,1635563027_9091609_gfp.png,1635563027_9091609_ph.png,8,869,76,935,5360,3006,5428,3072,5352,2137,6696,3481,8,5037,2247
6,paraclone24,1344,68,66,1635563029_848802.png,1635563029_848802_gfp.png,1635563029_848802_ph.png,216,1205,284,1271,5360,3006,5428,3072,5144,1801,6488,3145,8,5038,2248
6,paraclone24,1344,68,66,1635563031_800947.png,1635563031_800947_gfp.png,1635563031_800947_ph.png,746,1173,814,1239,5360,3006,5428,3072,4614,1833,5958,3177,8,5039,2249
6,paraclone20,1344,67,73,1635563033_7743092.png,1635563033_7743092_gfp.png,1635563033_7743092_ph.png,481,958,548,1031,5972,4440,6039,4513,5491,3482,6835,4826,8,5040,2250
6,paraclone25,1344,67,81,1635563033_7743092.png,1635563033_7743092_gfp.png,1635563033_7743092_ph.png,856,191,923,272,6347,3673,6414,3754,5491,3482,6835,4826,8,5041,2250
6,paraclone25,1344,67,81,1635563035_736695.png,1635563035_736695_gfp.png,1635563035_736695_ph.png,308,848,375,929,6347,3673,6414,3754,6039,2825,7383,4169,8,5042,2251
6,paraclone20,1344,67,73,1635563037_704386.png,1635563037_704386_gfp.png,1635563037_704386_ph.png,792,1111,859,1184,5972,4440,6039,4513,5180,3329,6524,4673,8,5043,2252
6,paraclone25,1344,67,81,1635563037_704386.png,1635563037_704386_gfp.png,1635563037_704386_ph.png,1167,344,1234,425,6347,3673,6414,3754,5180,3329,6524,4673,8,5044,2252
6,paraclone24,1344,68,66,1635563039_665462.png,1635563039_665462_gfp.png,1635563039_665462_ph.png,37,280,105,346,5360,3006,5428,3072,5323,2726,6667,4070,8,5045,2253
6,paraclone25,1344,67,81,1635563039_665462.png,1635563039_665462_gfp.png,1635563039_665462_ph.png,1024,947,1091,1028,6347,3673,6414,3754,5323,2726,6667,4070,8,5046,2253
6,paraclone25,1344,67,81,1635563041_591807.png,1635563041_591807_gfp.png,1635563041_591807_ph.png,411,917,478,998,6347,3673,6414,3754,5936,2756,7280,4100,8,5047,2254
6,paraclone25,1344,67,81,1635563043_510302.png,1635563043_510302_gfp.png,1635563043_510302_ph.png,985,1131,1052,1212,6347,3673,6414,3754,5362,2542,6706,3886,8,5048,2255
6,paraclone24,1344,68,66,1635563045_433943.png,1635563045_433943_gfp.png,1635563045_433943_ph.png,84,110,152,176,5360,3006,5428,3072,5276,2896,6620,4240,8,5049,2256
6,paraclone25,1344,67,81,1635563045_433943.png,1635563045_433943_gfp.png,1635563045_433943_ph.png,1071,777,1138,858,6347,3673,6414,3754,5276,2896,6620,4240,8,5050,2256
6,paraclone20,1344,67,73,1635563047_357305.png,1635563047_357305_gfp.png,1635563047_357305_ph.png,292,926,359,999,5972,4440,6039,4513,5680,3514,7024,4858,8,5051,2257
6,paraclone25,1344,67,81,1635563047_357305.png,1635563047_357305_gfp.png,1635563047_357305_ph.png,667,159,734,240,6347,3673,6414,3754,5680,3514,7024,4858,8,5052,2257
6,paraclone25,1344,67,81,1635563049_305563.png,1635563049_305563_gfp.png,1635563049_305563_ph.png,152,912,219,993,6347,3673,6414,3754,6195,2761,7539,4105,8,5053,2258
6,paraclone25,1344,67,81,1635563051_229471.png,1635563051_229471_gfp.png,1635563051_229471_ph.png,170,35,237,116,6347,3673,6414,3754,6177,3638,7521,4982,8,5054,2259
6,paraclone26,1344,44,47,1635563053_1533241.png,1635563053_1533241_gfp.png,1635563053_1533241_ph.png,503,491,547,538,9724,6633,9768,6680,9221,6142,10565,7486,8,5055,2260
6,paraclone27,1344,84,80,1635563053_1533241.png,1635563053_1533241_gfp.png,1635563053_1533241_ph.png,794,361,878,441,10015,6503,10099,6583,9221,6142,10565,7486,8,5056,2260
6,paraclone26,1344,44,47,1635563055_092923.png,1635563055_092923_gfp.png,1635563055_092923_ph.png,328,995,372,1042,9724,6633,9768,6680,9396,5638,10740,6982,8,5057,2261
6,paraclone27,1344,84,80,1635563055_092923.png,1635563055_092923_gfp.png,1635563055_092923_ph.png,619,865,703,945,10015,6503,10099,6583,9396,5638,10740,6982,8,5058,2261
6,paraclone21,1344,100,144,1635563057_021566.png,1635563057_021566_gfp.png,1635563057_021566_ph.png,1135,1084,1235,1228,9988,7519,10088,7663,8853,6435,10197,7779,8,5059,2262
6,paraclone26,1344,44,47,1635563057_021566.png,1635563057_021566_gfp.png,1635563057_021566_ph.png,871,198,915,245,9724,6633,9768,6680,8853,6435,10197,7779,8,5060,2262
6,paraclone27,1344,84,80,1635563057_021566.png,1635563057_021566_gfp.png,1635563057_021566_ph.png,1162,68,1246,148,10015,6503,10099,6583,8853,6435,10197,7779,8,5061,2262
6,paraclone26,1344,44,47,1635563058_97261.png,1635563058_97261_gfp.png,1635563058_97261_ph.png,616,525,660,572,9724,6633,9768,6680,9108,6108,10452,7452,8,5062,2263
6,paraclone27,1344,84,80,1635563058_97261.png,1635563058_97261_gfp.png,1635563058_97261_ph.png,907,395,991,475,10015,6503,10099,6583,9108,6108,10452,7452,8,5063,2263
6,paraclone26,1344,44,47,1635563060_890273.png,1635563060_890273_gfp.png,1635563060_890273_ph.png,627,705,671,752,9724,6633,9768,6680,9097,5928,10441,7272,8,5064,2264
6,paraclone27,1344,84,80,1635563060_890273.png,1635563060_890273_gfp.png,1635563060_890273_ph.png,918,575,1002,655,10015,6503,10099,6583,9097,5928,10441,7272,8,5065,2264
6,paraclone26,1344,44,47,1635563062_8147058.png,1635563062_8147058_gfp.png,1635563062_8147058_ph.png,704,935,748,982,9724,6633,9768,6680,9020,5698,10364,7042,8,5066,2265
6,paraclone27,1344,84,80,1635563062_8147058.png,1635563062_8147058_gfp.png,1635563062_8147058_ph.png,995,805,1079,885,10015,6503,10099,6583,9020,5698,10364,7042,8,5067,2265
6,paraclone21,1344,100,144,1635563064_739091.png,1635563064_739091_gfp.png,1635563064_739091_ph.png,1135,1097,1235,1241,9988,7519,10088,7663,8853,6422,10197,7766,8,5068,2266
6,paraclone26,1344,44,47,1635563064_739091.png,1635563064_739091_gfp.png,1635563064_739091_ph.png,871,211,915,258,9724,6633,9768,6680,8853,6422,10197,7766,8,5069,2266
6,paraclone27,1344,84,80,1635563064_739091.png,1635563064_739091_gfp.png,1635563064_739091_ph.png,1162,81,1246,161,10015,6503,10099,6583,8853,6422,10197,7766,8,5070,2266
6,paraclone14,1344,97,107,1635563066_671123.png,1635563066_671123_gfp.png,1635563066_671123_ph.png,264,690,361,797,8836,6542,8933,6649,8572,5852,9916,7196,8,5071,2267
6,paraclone26,1344,44,47,1635563066_671123.png,1635563066_671123_gfp.png,1635563066_671123_ph.png,1152,781,1196,828,9724,6633,9768,6680,8572,5852,9916,7196,8,5072,2267
6,paraclone14,1344,97,107,1635563068_619947.png,1635563068_619947_gfp.png,1635563068_619947_ph.png,227,814,324,921,8836,6542,8933,6649,8609,5728,9953,7072,8,5073,2268
6,paraclone26,1344,44,47,1635563068_619947.png,1635563068_619947_gfp.png,1635563068_619947_ph.png,1115,905,1159,952,9724,6633,9768,6680,8609,5728,9953,7072,8,5074,2268
6,paraclone26,1344,44,47,1635563070_590106.png,1635563070_590106_gfp.png,1635563070_590106_ph.png,828,1264,872,1311,9724,6633,9768,6680,8896,5369,10240,6713,8,5075,2269
